product_id,date,opening_inventory,units_sold_estimate,closing_inventory,reorder_point,inventory_status
P0444,2025-11-01,516,210,514,103,High
P0444,2025-12-01,1313,829,909,263,Normal
P0445,2025-01-01,999,509,859,200,High
P0445,2025-02-01,1442,501,1285,288,High
P0445,2025-03-01,312,137,384,62,High
P0445,2025-04-01,391,178,643,78,High
P0445,2025-05-01,676,388,640,135,High
P0445,2025-06-01,899,246,942,180,High
P0445,2025-07-01,781,359,572,156,Normal
P0445,2025-08-01,1105,477,651,221,Normal
P0445,2025-09-01,910,406,584,182,Normal
P0445,2025-10-01,527,265,523,105,High
P0445,2025-11-01,1444,787,1084,289,High
P0445,2025-12-01,1398,596,829,280,Normal
P0446,2025-01-01,1445,496,1204,289,High
P0446,2025-02-01,296,113,352,59,High
P0446,2025-03-01,1423,852,718,285,Normal
P0446,2025-04-01,217,126,392,43,High
P0446,2025-05-01,1249,481,1226,250,High
P0446,2025-06-01,1326,559,1260,265,High
P0446,2025-07-01,418,226,668,84,High
P0446,2025-08-01,395,156,680,79,High
P0446,2025-09-01,259,69,619,52,High
P0446,2025-10-01,406,111,321,81,High
P0446,2025-11-01,1087,377,1038,217,High
P0446,2025-12-01,594,306,481,119,High
P0447,2025-01-01,987,597,820,197,High
P0447,2025-02-01,1457,526,1289,291,High
P0447,2025-03-01,1004,580,425,201,Normal
P0447,2025-04-01,884,393,751,177,High
P0447,2025-05-01,688,418,613,138,High
P0447,2025-06-01,1390,449,1094,278,High
P0447,2025-07-01,853,466,549,171,Normal
P0447,2025-08-01,815,347,548,163,Normal
P0447,2025-09-01,834,335,581,167,Normal
P0447,2025-10-01,452,196,633,90,High
P0447,2025-11-01,228,140,504,46,High
P0447,2025-12-01,1233,590,698,247,Normal
P0448,2025-01-01,1108,551,729,222,Normal
P0448,2025-02-01,691,442,630,138,High
P0448,2025-03-01,374,150,336,75,High
P0448,2025-04-01,615,287,540,123,High
P0448,2025-05-01,1348,385,1413,270,High
P0448,2025-06-01,685,281,653,137,High
P0448,2025-07-01,1220,760,667,244,Normal
P0448,2025-08-01,522,233,509,104,High
P0448,2025-09-01,256,119,472,51,High
P0448,2025-10-01,856,341,858,171,High
P0448,2025-11-01,858,292,671,172,High
P0448,2025-12-01,466,126,593,93,High
P0449,2025-01-01,1290,465,1175,258,High
P0449,2025-02-01,1072,610,622,214,Normal
P0449,2025-03-01,1417,557,983,283,Normal
P0449,2025-04-01,421,244,425,84,High
P0449,2025-05-01,177,90,318,35,High
P0449,2025-06-01,923,349,580,185,Normal
P0449,2025-07-01,1416,578,1150,283,High
P0449,2025-08-01,362,102,371,72,High
P0449,2025-09-01,1050,364,962,210,High
P0449,2025-10-01,1473,647,1225,295,High
P0449,2025-11-01,279,108,566,56,High
P0449,2025-12-01,1230,550,813,246,Normal
P0450,2025-01-01,1383,804,704,277,Normal
P0450,2025-02-01,1100,365,909,220,High
P0450,2025-03-01,426,250,513,85,High
P0450,2025-04-01,852,431,905,170,High
P0450,2025-05-01,414,232,607,83,High
P0450,2025-06-01,834,432,468,167,Normal
P0450,2025-07-01,1335,507,1096,267,High
P0450,2025-08-01,247,68,404,49,High
P0450,2025-09-01,1385,479,966,277,Normal
P0450,2025-10-01,830,272,1051,166,High
P0450,2025-11-01,503,276,236,101,Normal
P0450,2025-12-01,431,182,432,86,High
P0451,2025-01-01,201,62,339,40,High
P0451,2025-02-01,341,170,338,68,High
P0451,2025-03-01,811,348,926,162,High
P0451,2025-04-01,313,109,389,63,High
P0451,2025-05-01,1248,651,949,250,High
P0451,2025-06-01,449,177,634,90,High
P0451,2025-07-01,541,227,580,108,High
P0451,2025-08-01,819,498,804,164,High
P0451,2025-09-01,200,62,217,40,High
P0451,2025-10-01,1191,542,972,238,High
P0451,2025-11-01,1206,662,675,241,Normal
P0451,2025-12-01,1302,435,1257,260,High
P0452,2025-01-01,701,314,800,140,High
P0452,2025-02-01,483,265,384,97,High
P0452,2025-03-01,1424,562,976,285,Normal
P0452,2025-04-01,924,336,791,185,High
P0452,2025-05-01,1448,926,536,290,Normal
P0452,2025-06-01,1380,808,904,276,Normal
P0452,2025-07-01,1327,761,992,265,Normal
P0452,2025-08-01,1322,366,1047,264,High
P0452,2025-09-01,765,197,748,153,High
P0452,2025-10-01,343,131,525,69,High
P0452,2025-11-01,1339,860,525,268,Normal
P0452,2025-12-01,957,413,854,191,High
P0453,2025-01-01,1292,477,868,258,Normal
P0453,2025-02-01,868,521,723,174,High
P0453,2025-03-01,1186,443,1210,237,High
P0453,2025-04-01,1058,374,856,212,High
P0453,2025-05-01,200,113,232,40,High
P0453,2025-06-01,630,201,835,126,High
P0453,2025-07-01,1282,425,1133,256,High
P0453,2025-08-01,1370,749,1092,274,High
P0453,2025-09-01,1221,775,575,244,Normal
P0453,2025-10-01,387,251,173,77,Normal
P0453,2025-11-01,794,494,686,159,High
P0453,2025-12-01,454,232,349,91,High
P0454,2025-01-01,1159,529,1110,232,High
P0454,2025-02-01,956,244,1025,191,High
P0454,2025-03-01,324,183,612,65,High
P0454,2025-04-01,1072,458,794,214,Normal
P0454,2025-05-01,700,389,492,140,Normal
P0454,2025-06-01,467,119,750,93,High
P0454,2025-07-01,788,397,665,158,High
P0454,2025-08-01,557,142,727,111,High
P0454,2025-09-01,1342,761,738,268,Normal
P0454,2025-10-01,1476,431,1352,295,High
P0454,2025-11-01,1343,592,887,269,Normal
P0454,2025-12-01,974,610,605,195,Normal
P0455,2025-01-01,270,128,291,54,High
P0455,2025-02-01,850,269,991,170,High
P0455,2025-03-01,782,490,334,156,Normal
P0455,2025-04-01,250,72,334,50,High
P0455,2025-05-01,1485,497,1113,297,Normal
P0455,2025-06-01,1013,343,938,203,High
P0455,2025-07-01,793,347,863,159,High
P0455,2025-08-01,457,122,827,91,High
P0455,2025-09-01,570,149,804,114,High
P0455,2025-10-01,1381,798,796,276,Normal
P0455,2025-11-01,217,62,211,43,High
P0455,2025-12-01,1162,439,1115,232,High
P0456,2025-01-01,706,457,426,141,Normal
P0456,2025-02-01,475,213,294,95,Normal
P0456,2025-03-01,1300,334,1361,260,High
P0456,2025-04-01,799,377,461,160,Normal
P0456,2025-05-01,364,182,657,73,High
P0456,2025-06-01,196,80,209,39,High
P0456,2025-07-01,1032,322,891,206,High
P0456,2025-08-01,213,126,92,43,Normal
P0456,2025-09-01,1205,557,956,241,High
P0456,2025-10-01,943,611,666,189,Normal
P0456,2025-11-01,1154,537,630,231,Normal
P0456,2025-12-01,304,97,501,61,High
P0457,2025-01-01,743,293,781,149,High
P0457,2025-02-01,804,229,674,161,High
P0457,2025-03-01,1049,596,564,210,Normal
P0457,2025-04-01,612,389,688,122,High
P0457,2025-05-01,1255,674,878,251,Normal
P0457,2025-06-01,416,176,387,83,High
P0457,2025-07-01,412,205,346,82,High
P0457,2025-08-01,1062,418,1122,212,High
P0457,2025-09-01,1107,312,871,221,High
P0457,2025-10-01,229,71,602,46,High
P0457,2025-11-01,838,245,969,168,High
P0457,2025-12-01,533,302,444,107,High
P0458,2025-01-01,1145,473,852,229,Normal
P0458,2025-02-01,153,52,592,31,High
P0458,2025-03-01,569,183,819,114,High
P0458,2025-04-01,742,284,882,148,High
P0458,2025-05-01,315,123,212,63,Normal
P0458,2025-06-01,916,432,836,183,High
P0458,2025-07-01,531,340,482,106,High
P0458,2025-08-01,548,300,551,110,High
P0458,2025-09-01,424,179,257,85,Normal
P0458,2025-10-01,541,137,682,108,High
P0458,2025-11-01,794,465,366,159,Normal
P0458,2025-12-01,412,155,671,82,High
P0459,2025-01-01,999,302,990,200,High
P0459,2025-02-01,1071,370,1088,214,High
P0459,2025-03-01,723,266,796,145,High
P0459,2025-04-01,154,42,603,31,High
P0459,2025-05-01,1484,882,647,297,Normal
P0459,2025-06-01,210,127,546,42,High
P0459,2025-07-01,216,57,364,43,High
P0459,2025-08-01,591,314,715,118,High
P0459,2025-09-01,241,94,587,48,High
P0459,2025-10-01,1024,441,1023,205,High
P0459,2025-11-01,607,386,530,121,High
P0459,2025-12-01,863,525,525,173,Normal
P0460,2025-01-01,1203,494,931,241,High
P0460,2025-02-01,688,339,516,138,High
P0460,2025-03-01,1190,636,713,238,Normal
P0460,2025-04-01,1296,396,1256,259,High
P0460,2025-05-01,673,337,339,135,Normal
P0460,2025-06-01,524,174,693,105,High
P0460,2025-07-01,1331,546,866,266,Normal
P0460,2025-08-01,1261,359,1073,252,High
P0460,2025-09-01,1288,803,802,258,Normal
P0460,2025-10-01,155,57,273,31,High
P0460,2025-11-01,981,563,834,196,High
P0460,2025-12-01,1268,373,1322,254,High
P0461,2025-01-01,509,139,476,102,High
P0461,2025-02-01,1199,558,948,240,High
P0461,2025-03-01,322,132,310,64,High
P0461,2025-04-01,349,148,531,70,High
P0461,2025-05-01,478,201,327,96,Normal
P0461,2025-06-01,320,148,533,64,High
P0461,2025-07-01,1020,447,673,204,Normal
P0461,2025-08-01,610,254,616,122,High
P0461,2025-09-01,713,350,364,143,Normal
P0461,2025-10-01,1239,327,1328,248,High
P0461,2025-11-01,708,426,678,142,High
P0461,2025-12-01,1186,752,833,237,Normal
P0462,2025-01-01,1379,551,1138,276,High
P0462,2025-02-01,379,153,692,76,High
P0462,2025-03-01,207,116,198,41,High
P0462,2025-04-01,350,110,525,70,High
P0462,2025-05-01,1046,517,838,209,High
P0462,2025-06-01,173,51,274,35,High
P0462,2025-07-01,567,303,479,113,High
P0462,2025-08-01,503,301,421,101,High
P0462,2025-09-01,640,345,493,128,High
P0462,2025-10-01,1239,312,1292,248,High
P0462,2025-11-01,482,240,595,96,High
P0462,2025-12-01,1079,358,1208,216,High
P0463,2025-01-01,1269,463,908,254,Normal
P0463,2025-02-01,846,358,574,169,Normal
P0463,2025-03-01,844,444,818,169,High
P0463,2025-04-01,740,265,879,148,High
P0463,2025-05-01,1086,474,1037,217,High
P0463,2025-06-01,660,340,779,132,High
P0463,2025-07-01,1343,672,1152,269,High
P0463,2025-08-01,518,322,318,104,Normal
P0463,2025-09-01,167,80,360,33,High
P0463,2025-10-01,875,473,461,175,Normal
P0463,2025-11-01,362,194,308,72,High
P0463,2025-12-01,347,205,352,69,High
P0464,2025-01-01,1272,475,973,254,High
P0464,2025-02-01,992,298,1068,198,High
P0464,2025-03-01,767,478,343,153,Normal
P0464,2025-04-01,1007,348,703,201,Normal
P0464,2025-05-01,1051,276,794,210,High
P0464,2025-06-01,1498,663,968,300,Normal
P0464,2025-07-01,385,104,625,77,High
P0464,2025-08-01,1337,863,714,267,Normal
P0464,2025-09-01,718,464,263,144,Normal
P0464,2025-10-01,837,359,512,167,Normal
P0464,2025-11-01,299,128,187,60,Normal
P0464,2025-12-01,192,80,383,38,High
P0465,2025-01-01,574,191,826,115,High
P0465,2025-02-01,1457,669,896,291,Normal
P0465,2025-03-01,927,416,894,185,High
P0465,2025-04-01,957,273,780,191,High
P0465,2025-05-01,339,200,349,68,High
P0465,2025-06-01,879,561,350,176,Normal
P0465,2025-07-01,1206,481,954,241,High
P0465,2025-08-01,176,105,473,35,High
P0465,2025-09-01,928,589,579,186,Normal
P0465,2025-10-01,394,153,586,79,High
P0465,2025-11-01,886,407,645,177,Normal
P0465,2025-12-01,204,121,308,41,High
P0466,2025-01-01,1287,810,514,257,Normal
P0466,2025-02-01,757,297,564,151,Normal
P0466,2025-03-01,1368,509,879,274,Normal
P0466,2025-04-01,1308,669,654,262,Normal
P0466,2025-05-01,948,360,842,190,High
P0466,2025-06-01,545,341,591,109,High
P0466,2025-07-01,573,253,539,115,High
P0466,2025-08-01,682,433,586,136,High
P0466,2025-09-01,1296,762,668,259,Normal
P0466,2025-10-01,965,355,702,193,Normal
P0466,2025-11-01,724,432,784,145,High
P0466,2025-12-01,1424,637,889,285,Normal
P0467,2025-01-01,933,303,682,187,Normal
P0467,2025-02-01,1041,465,825,208,High
P0467,2025-03-01,385,164,292,77,High
P0467,2025-04-01,890,261,723,178,High
P0467,2025-05-01,649,295,384,130,Normal
P0467,2025-06-01,1381,597,1027,276,Normal
P0467,2025-07-01,1271,440,1235,254,High
P0467,2025-08-01,838,390,899,168,High
P0467,2025-09-01,1284,682,1024,257,High
P0467,2025-10-01,697,397,714,139,High
P0467,2025-11-01,751,309,824,150,High
P0467,2025-12-01,1267,372,1059,253,High
P0468,2025-01-01,312,183,329,62,High
P0468,2025-02-01,885,276,866,177,High
P0468,2025-03-01,363,161,608,73,High
P0468,2025-04-01,1166,650,737,233,Normal
P0468,2025-05-01,771,484,463,154,Normal
P0468,2025-06-01,724,412,811,145,High
P0468,2025-07-01,671,170,781,134,High
P0468,2025-08-01,409,146,330,82,High
P0468,2025-09-01,830,289,662,166,High
P0468,2025-10-01,1362,824,741,272,Normal
P0468,2025-11-01,505,153,735,101,High
P0468,2025-12-01,1232,691,660,246,Normal
P0469,2025-01-01,650,232,710,130,High
P0469,2025-02-01,334,180,181,67,Normal
P0469,2025-03-01,730,455,705,146,High
P0469,2025-04-01,546,218,770,109,High
P0469,2025-05-01,155,63,481,31,High
P0469,2025-06-01,1229,412,1313,246,High
P0469,2025-07-01,1487,384,1367,297,High
P0469,2025-08-01,1028,584,614,206,Normal
P0469,2025-09-01,1314,721,787,263,Normal
P0469,2025-10-01,761,462,473,152,Normal
P0469,2025-11-01,666,324,590,133,High
P0469,2025-12-01,807,515,582,161,Normal
P0470,2025-01-01,1373,588,957,275,Normal
P0470,2025-02-01,719,388,416,144,Normal
P0470,2025-03-01,154,56,438,31,High
P0470,2025-04-01,1143,531,979,229,High
P0470,2025-05-01,746,334,901,149,High
P0470,2025-06-01,270,152,241,54,High
P0470,2025-07-01,1459,527,1192,292,High
P0470,2025-08-01,1282,478,899,256,Normal
P0470,2025-09-01,385,133,751,77,High
P0470,2025-10-01,415,219,499,83,High
P0470,2025-11-01,796,313,841,159,High
P0470,2025-12-01,957,268,740,191,High
P0471,2025-01-01,941,579,570,188,Normal
P0471,2025-02-01,706,409,474,141,Normal
P0471,2025-03-01,1439,891,714,288,Normal
P0471,2025-04-01,1132,582,805,226,Normal
P0471,2025-05-01,642,242,605,128,High
P0471,2025-06-01,1260,381,985,252,High
P0471,2025-07-01,341,210,134,68,Normal
P0471,2025-08-01,421,216,499,84,High
P0471,2025-09-01,436,150,536,87,High
P0471,2025-10-01,619,364,725,124,High
P0471,2025-11-01,1011,366,971,202,High
P0471,2025-12-01,549,217,623,110,High
P0472,2025-01-01,1413,647,1186,283,High
P0472,2025-02-01,1314,658,988,263,High
P0472,2025-03-01,281,104,537,56,High
P0472,2025-04-01,865,389,577,173,Normal
P0472,2025-05-01,1364,466,1170,273,High
P0472,2025-06-01,1143,718,735,229,Normal
P0472,2025-07-01,1385,392,1276,277,High
P0472,2025-08-01,1358,709,1116,272,High
P0472,2025-09-01,1332,565,1099,266,High
P0472,2025-10-01,276,171,105,55,Normal
P0472,2025-11-01,320,155,474,64,High
P0472,2025-12-01,1208,467,920,242,High
P0473,2025-01-01,150,95,489,30,High
P0473,2025-02-01,1032,632,761,206,Normal
P0473,2025-03-01,1393,769,1070,279,High
P0473,2025-04-01,416,208,673,83,High
P0473,2025-05-01,1458,380,1442,292,High
P0473,2025-06-01,1499,486,1114,300,Normal
P0473,2025-07-01,880,379,753,176,High
P0473,2025-08-01,944,308,1023,189,High
P0473,2025-09-01,883,232,762,177,High
P0473,2025-10-01,1293,531,942,259,Normal
P0473,2025-11-01,1326,806,996,265,High
P0473,2025-12-01,1459,459,1072,292,Normal
P0474,2025-01-01,348,189,333,70,High
P0474,2025-02-01,1470,682,876,294,Normal
P0474,2025-03-01,1067,473,1037,213,High
P0474,2025-04-01,289,124,415,58,High
P0474,2025-05-01,295,182,169,59,Normal
P0474,2025-06-01,869,222,967,174,High
P0474,2025-07-01,1213,601,752,243,Normal
P0474,2025-08-01,201,125,149,40,Normal
P0474,2025-09-01,919,515,761,184,High
P0474,2025-10-01,202,81,400,40,High
P0474,2025-11-01,1071,688,694,214,Normal
P0474,2025-12-01,1048,466,692,210,Normal
P0475,2025-01-01,1242,434,951,248,High
P0475,2025-02-01,1406,471,1077,281,High
P0475,2025-03-01,556,348,600,111,High
P0475,2025-04-01,653,164,856,131,High
P0475,2025-05-01,315,174,223,63,Normal
P0475,2025-06-01,1162,479,732,232,Normal
P0475,2025-07-01,775,195,872,155,High
P0475,2025-08-01,1271,820,480,254,Normal
P0475,2025-09-01,1042,392,924,208,High
P0475,2025-10-01,848,520,436,170,Normal
P0475,2025-11-01,151,46,426,30,High
P0475,2025-12-01,1344,846,770,269,Normal
P0476,2025-01-01,1244,415,1326,249,High
P0476,2025-02-01,1369,803,976,274,Normal
P0476,2025-03-01,347,176,546,69,High
P0476,2025-04-01,1268,737,632,254,Normal
P0476,2025-05-01,323,145,553,65,High
P0476,2025-06-01,423,116,549,85,High
P0476,2025-07-01,921,308,1055,184,High
P0476,2025-08-01,840,249,625,168,Normal
P0476,2025-09-01,1131,513,671,226,Normal
P0476,2025-10-01,1196,647,1011,239,High
P0476,2025-11-01,710,367,404,142,Normal
P0476,2025-12-01,460,204,381,92,High
P0477,2025-01-01,526,185,534,105,High
P0477,2025-02-01,1403,724,701,281,Normal
P0477,2025-03-01,1187,305,1109,237,High
P0477,2025-04-01,1386,674,1200,277,High
P0477,2025-05-01,1059,624,710,212,Normal
P0477,2025-06-01,757,414,519,151,Normal
P0477,2025-07-01,347,167,234,69,Normal
P0477,2025-08-01,1243,796,891,249,Normal
P0477,2025-09-01,791,463,663,158,High
P0477,2025-10-01,152,80,315,30,High
P0477,2025-11-01,955,344,773,191,High
P0477,2025-12-01,247,91,645,49,High
P0478,2025-01-01,1337,431,1006,267,High
P0478,2025-02-01,354,107,709,71,High
P0478,2025-03-01,418,163,621,84,High
P0478,2025-04-01,792,366,615,158,High
P0478,2025-05-01,564,182,816,113,High
P0478,2025-06-01,280,165,486,56,High
P0478,2025-07-01,865,478,808,173,High
P0478,2025-08-01,340,181,573,68,High
P0478,2025-09-01,1008,595,537,202,Normal
P0478,2025-10-01,1018,573,562,204,Normal
P0478,2025-11-01,446,242,506,89,High
P0478,2025-12-01,1363,857,894,273,Normal
P0479,2025-01-01,437,196,615,87,High
P0479,2025-02-01,1271,645,1072,254,High
P0479,2025-03-01,1321,796,976,264,Normal
P0479,2025-04-01,199,53,458,40,High
P0479,2025-05-01,693,244,819,139,High
P0479,2025-06-01,708,190,685,142,High
P0479,2025-07-01,970,470,667,194,Normal
P0479,2025-08-01,611,232,391,122,Normal
P0479,2025-09-01,983,484,916,197,High
P0479,2025-10-01,968,444,709,194,Normal
P0479,2025-11-01,1029,292,1195,206,High
P0479,2025-12-01,220,115,579,44,High
P0480,2025-01-01,187,79,349,37,High
P0480,2025-02-01,780,208,922,156,High
P0480,2025-03-01,705,226,870,141,High
P0480,2025-04-01,863,323,633,173,Normal
P0480,2025-05-01,438,233,513,88,High
P0480,2025-06-01,1213,580,810,243,Normal
P0480,2025-07-01,525,168,768,105,High
P0480,2025-08-01,1415,464,1026,283,Normal
P0480,2025-09-01,580,257,650,116,High
P0480,2025-10-01,623,268,734,125,High
P0480,2025-11-01,1176,369,928,235,High
P0480,2025-12-01,480,257,278,96,Normal
P0481,2025-01-01,1242,487,818,248,Normal
P0481,2025-02-01,562,230,635,112,High
P0481,2025-03-01,465,166,656,93,High
P0481,2025-04-01,522,289,731,104,High
P0481,2025-05-01,512,288,493,102,High
P0481,2025-06-01,311,183,389,62,High
P0481,2025-07-01,247,159,447,49,High
P0481,2025-08-01,605,179,686,121,High
P0481,2025-09-01,214,127,396,43,High
P0481,2025-10-01,221,121,250,44,High
P0481,2025-11-01,972,601,735,194,High
P0481,2025-12-01,187,81,158,37,High
P0482,2025-01-01,1462,671,1289,292,High
P0482,2025-02-01,483,201,456,97,High
P0482,2025-03-01,193,81,466,39,High
P0482,2025-04-01,1140,354,969,228,High
P0482,2025-05-01,617,292,431,123,Normal
P0482,2025-06-01,378,234,434,76,High
P0482,2025-07-01,776,396,434,155,Normal
P0482,2025-08-01,1359,819,984,272,Normal
P0482,2025-09-01,989,572,889,198,High
P0482,2025-10-01,912,577,344,182,Normal
P0482,2025-11-01,586,378,648,117,High
P0482,2025-12-01,375,131,679,75,High
P0483,2025-01-01,1041,619,441,208,Normal
P0483,2025-02-01,880,379,738,176,High
P0483,2025-03-01,972,445,564,194,Normal
P0483,2025-04-01,173,82,110,35,Normal
P0483,2025-05-01,1374,525,1052,275,High
P0483,2025-06-01,751,252,568,150,High
P0483,2025-07-01,999,636,502,200,Normal
P0483,2025-08-01,413,206,705,83,High
P0483,2025-09-01,616,271,525,123,High
P0483,2025-10-01,882,481,471,176,Normal
P0483,2025-11-01,1232,527,1192,246,High
P0483,2025-12-01,306,169,287,61,High
P0484,2025-01-01,1106,542,813,221,Normal
P0484,2025-02-01,493,254,626,99,High
P0484,2025-03-01,735,317,513,147,Normal
P0484,2025-04-01,1195,387,955,239,High
P0484,2025-05-01,1201,556,718,240,Normal
P0484,2025-06-01,1196,658,795,239,Normal
P0484,2025-07-01,1092,371,1040,218,High
P0484,2025-08-01,1030,532,573,206,Normal
P0484,2025-09-01,877,351,896,175,High
P0484,2025-10-01,195,69,339,39,High
P0484,2025-11-01,254,80,658,51,High
P0484,2025-12-01,187,52,372,37,High
P0485,2025-01-01,837,420,465,167,Normal
P0485,2025-02-01,629,175,487,126,High
P0485,2025-03-01,786,501,752,157,High
P0485,2025-04-01,656,373,756,131,High
P0485,2025-05-01,420,165,693,84,High
P0485,2025-06-01,150,46,525,30,High
P0485,2025-07-01,1146,313,1025,229,High
P0485,2025-08-01,280,134,534,56,High
P0485,2025-09-01,617,212,629,123,High
P0485,2025-10-01,601,269,553,120,High
P0485,2025-11-01,806,514,674,161,High
P0485,2025-12-01,1194,467,845,239,Normal
P0486,2025-01-01,1289,625,817,258,Normal
P0486,2025-02-01,1246,370,1281,249,High
P0486,2025-03-01,1444,448,1335,289,High
P0486,2025-04-01,968,480,659,194,Normal
P0486,2025-05-01,1148,501,1127,230,High
P0486,2025-06-01,278,161,148,56,Normal
P0486,2025-07-01,284,171,455,57,High
P0486,2025-08-01,807,215,678,161,High
P0486,2025-09-01,365,207,510,73,High
P0486,2025-10-01,510,201,763,102,High
P0486,2025-11-01,1344,705,1058,269,High
P0486,2025-12-01,296,143,592,59,High
P0487,2025-01-01,1172,378,829,234,Normal
P0487,2025-02-01,269,116,254,54,High
P0487,2025-03-01,457,196,291,91,Normal
P0487,2025-04-01,514,247,722,103,High
P0487,2025-05-01,1188,734,566,238,Normal
P0487,2025-06-01,615,229,599,123,High
P0487,2025-07-01,272,126,568,54,High
P0487,2025-08-01,1236,803,761,247,Normal
P0487,2025-09-01,553,308,697,111,High
P0487,2025-10-01,550,350,677,110,High
P0487,2025-11-01,791,379,593,158,Normal
P0487,2025-12-01,255,124,213,51,High
P0488,2025-01-01,1202,541,1046,240,High
P0488,2025-02-01,1161,461,793,232,Normal
P0488,2025-03-01,238,85,519,48,High
P0488,2025-04-01,472,271,694,94,High
P0488,2025-05-01,1155,544,649,231,Normal
P0488,2025-06-01,317,129,486,63,High
P0488,2025-07-01,530,228,778,106,High
P0488,2025-08-01,1336,633,1115,267,High
P0488,2025-09-01,1225,585,1044,245,High
P0488,2025-10-01,1454,498,956,291,Normal
P0488,2025-11-01,1488,964,755,298,Normal
P0488,2025-12-01,1221,702,856,244,Normal
P0489,2025-01-01,1137,408,873,227,High
